회사명,직무명,링크
한솔테크닉스,S/W개발 (모터 제어),https://www.jobkorea.co.kr/Recruit/GI_Read/45199340?rPageCode=SL&logpath=21&sn=6
한솔테크닉스,H/W개발 (EV충전모듈),https://www.jobkorea.co.kr/Recruit/GI_Read/45199595?rPageCode=SL&logpath=21&sn=6
한솔테크닉스,전장사업부 공정기술 경력,https://www.jobkorea.co.kr/Recruit/GI_Read/45199528?rPageCode=SL&logpath=21&sn=6
한솔테크닉스,H/W개발 (TV용 SMPS 선행/양산개발),https://www.jobkorea.co.kr/Recruit/GI_Read/45199225?rPageCode=SL&logpath=21&sn=6
한솔테크닉스,"H/W개발(생활가전용SMPS,인버터 회로개발)",https://www.jobkorea.co.kr/Recruit/GI_Read/45199291?rPageCode=SL&logpath=21&sn=6
한솔테크닉스,광학설계 (차량용 Lamp),https://www.jobkorea.co.kr/Recruit/GI_Read/45199505?rPageCode=SL&logpath=21&sn=6
㈜애즈원,주식회사 애즈원 CS(AS유지보수)팀 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45193726?rPageCode=SL&logpath=21&sn=6
㈜GNA,"신입지원금 총 600만/ 인바운드 단순 상담 모집, 인센별도, DB제공 각종상여 모두지원",https://www.jobkorea.co.kr/Recruit/GI_Read/45181501?rPageCode=SL&logpath=21&sn=6
스카니아코리아그룹㈜,스카니아 아카데미 4기 기술 교육생(Trainee) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45184300?rPageCode=SL&logpath=21&sn=6
㈜GNA,"[신차장기렌트] GNA 본사대형확장이전 / 선착순채용 (정착지원금 600만, 추가인센)",https://www.jobkorea.co.kr/Recruit/GI_Read/45181598?rPageCode=SL&logpath=21&sn=6
㈜툴스마트ToolsMart,[2024 하반기] 영업관리 및 공구 AS 기사 각 부문 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45186595?rPageCode=SL&logpath=21&sn=6
㈜케이에스엠,KSM그룹 2024년 하반기 신입/경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45176177?rPageCode=SL&logpath=21&sn=6
유한회사대일산업,현대삼호중공업내 전기 배선공 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45169965?rPageCode=SL&logpath=21&sn=6
㈜대진정공,[펌프 제조업] 설계/PM/영업/품질 부문별 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45164967?rPageCode=SL&logpath=21&sn=6
고운전기㈜,자동제어 PLC 신입 및 경력 채용 [청년/재직자 내일채움공제 가능],https://www.jobkorea.co.kr/Recruit/GI_Read/45163168?rPageCode=SL&logpath=21&sn=6
㈜듀어코리아,Software Engineer (신입),https://www.jobkorea.co.kr/Recruit/GI_Read/45153865?rPageCode=SL&logpath=21&sn=6
㈜듀어코리아,Robot Teacher (신입),https://www.jobkorea.co.kr/Recruit/GI_Read/45153793?rPageCode=SL&logpath=21&sn=6
㈜뉴온,"전장설계, 제어",https://www.jobkorea.co.kr/Recruit/GI_Read/45132790?rPageCode=SL&logpath=21&sn=6
Atlas Copco Korea㈜,Atlas Copco Korea㈜ 각 부문 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45113637?rPageCode=SL&logpath=21&sn=6
재영솔루텍㈜,[재영솔루텍㈜] 각 분야별 신입/경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45122052?rPageCode=SL&logpath=21&sn=6
대한상공회의소 경기인력개발원,취업 교육생 모집 [기계설계/전기/반도체/자동화/멀티미디어/정보보안 분야],https://www.jobkorea.co.kr/Recruit/GI_Read/45137438?rPageCode=SL&logpath=21&sn=6
㈜아베크디자인,2024년 하반기 경력직 채용(설계부/브랜드마케팅),https://www.jobkorea.co.kr/Recruit/GI_Read/45102278?rPageCode=SL&logpath=21&sn=6
㈜웅진,[경력] SAP MM모듈 유지보수 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45309244?rPageCode=SL&logpath=21&sn=6
GS건설㈜,[상시채용] PJT전문직 경력사원 모집(건축/설비/전기/안전/품질),https://www.jobkorea.co.kr/Recruit/GI_Read/45032895?rPageCode=SL&logpath=21&sn=6
오토앤㈜,[경기도 안양] 제품개발 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/44992641?rPageCode=SL&logpath=21&sn=6
㈜와이에스생명과학,"㈜YS생명과학 제조팀, 기술지원팀 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/44826876?rPageCode=SL&logpath=21&sn=6
㈜티에이치인더스,[충남 아산] 2024년 하반기 플랜트 배관 설계 (신입/경력) 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45028875?rPageCode=SL&logpath=21&sn=6
에이티에너지,[신입] 사업장 일반폐기물소각로 조작원 모집(4조2교대),https://www.jobkorea.co.kr/Recruit/GI_Read/45033935?rPageCode=SL&logpath=21&sn=6
㈜다지트,[연봉3600만] 정착지원금(100만) 엘리베이터 인테리어 설치/판금 각 분야 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44891226?rPageCode=SL&logpath=21&sn=6
㈜인화이엔지,"㈜인화이엔지 화성, 기흥, 평택사업장(삼성반도체內) 정규직 신입사원 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45035114?rPageCode=SL&logpath=21&sn=6
다올티에스㈜,[다올티에스 호남지사] 엔지니어 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45295027?rPageCode=SL&logpath=21&sn=6
㈜아베크디자인,"2024 하반기 설계부 신입사원 채용 (초대졸, 졸업예정자 포함)",https://www.jobkorea.co.kr/Recruit/GI_Read/45289245?rPageCode=SL&logpath=21&sn=6
에이치앤파워,전기/자동제어 (PLC/HMI) 인원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45295331?rPageCode=SL&logpath=21&sn=6
라텔,반도체설비 제조 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45290980?rPageCode=SL&logpath=21&sn=6
㈜비젼텍,(주) 비젼텍 / 비접촉 3차원 측정기 필드 서비스 엔지니어 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45280908?rPageCode=SL&logpath=21&sn=6
㈜태하,㈜태하 2024년도 부문별 신입 및 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45269785?rPageCode=SL&logpath=21&sn=6
NOVASEMI㈜,NOVASEMI 반도체 하반기 각부문 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45271870?rPageCode=SL&logpath=21&sn=6
㈜네오피엠씨,PLC 제어부문 신입/경력 인재 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45257470?rPageCode=SL&logpath=21&sn=6
㈜비전오토모티브,"[혼다자동차 수원] 서비스부서 어드바이저 / 정비부(테크니션) 신입,경력 모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45258407?rPageCode=SL&logpath=21&sn=6
대산전자㈜,자동차부품 개발PM업무 및 기구설계,https://www.jobkorea.co.kr/Recruit/GI_Read/45258120?rPageCode=SL&logpath=21&sn=6
주식회사 알에스 코리아,(주)알에스코리아 기술팀 정규직 채용 (경력무관),https://www.jobkorea.co.kr/Recruit/GI_Read/45244455?rPageCode=SL&logpath=21&sn=6
㈜알앤에이코리아,(주)알앤에이코리아에서 냉각기/칠러 생산팀 경력 직원 채용합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45221054?rPageCode=SL&logpath=21&sn=6
㈜트라코월드,기구개발연구원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45217080?rPageCode=SL&logpath=21&sn=6
㈜비비도,개발 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45310794?rPageCode=SL&logpath=21&sn=6
㈜디에스 21,배관설계 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45310580?rPageCode=SL&logpath=21&sn=6
㈜디에스 21,Engineer (압력용기 설계) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45310464?rPageCode=SL&logpath=21&sn=6
㈜디에스 21,Engineer (기계설계) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45310428?rPageCode=SL&logpath=21&sn=6
씨엔비산업㈜,산업 플랜트의 장치설계 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45309314?rPageCode=SL&logpath=21&sn=6
㈜이씨티,"기계 ,전기 설계 엔지니어 경력 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45308361?rPageCode=SL&logpath=21&sn=6
㈜인레이저,자동화장비 설계 및 기구 설계 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45306637?rPageCode=SL&logpath=21&sn=6
텔레픽스,[대전]광학탑재체 전자 하드웨어엔지니어(경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45306264?rPageCode=SL&logpath=21&sn=6
㈜에프에이엔지니어링,자동화설비 전기공사/제작/설치(PLC.HMI),https://www.jobkorea.co.kr/Recruit/GI_Read/45304095?rPageCode=SL&logpath=21&sn=6
㈜에스제이정밀,생산 기술(모터)/품질 관리파트 경력자,https://www.jobkorea.co.kr/Recruit/GI_Read/45302230?rPageCode=SL&logpath=21&sn=6
㈜하이퍼오토메이션,[제어팀] PLC 엔지니어 팀원급,https://www.jobkorea.co.kr/Recruit/GI_Read/45299794?rPageCode=SL&logpath=21&sn=6
㈜하이퍼오토메이션,[제어팀] PLC 엔지니어 팀장급,https://www.jobkorea.co.kr/Recruit/GI_Read/45299760?rPageCode=SL&logpath=21&sn=6
㈜리브스메드,[연구소로봇]로보틱스SW엔지니어/과장-부장,https://www.jobkorea.co.kr/Recruit/GI_Read/45300987?rPageCode=SL&logpath=21&sn=6
㈜리브스메드,[연구소로봇]HW엔지니어(1)회로(주임-대리),https://www.jobkorea.co.kr/Recruit/GI_Read/45300758?rPageCode=SL&logpath=21&sn=6
㈜리브스메드,[연구소전자]HW엔지니어 모터배터리/주임-과장,https://www.jobkorea.co.kr/Recruit/GI_Read/45300092?rPageCode=SL&logpath=21&sn=6
㈜리브스메드,[연구소전자]HW 엔지니어(3) (주임-과장),https://www.jobkorea.co.kr/Recruit/GI_Read/45299991?rPageCode=SL&logpath=21&sn=6
㈜리브스메드,[연구소전자]HW 엔지니어(2) (과장-차장),https://www.jobkorea.co.kr/Recruit/GI_Read/45299929?rPageCode=SL&logpath=21&sn=6
에스엔정보기술㈜,자동제어현장 SHOP 채용(경력자 우대),https://www.jobkorea.co.kr/Recruit/GI_Read/45300914?rPageCode=SL&logpath=21&sn=6
에스엔정보기술㈜,빌딩자동제어 PM급 채용(경력자 우대),https://www.jobkorea.co.kr/Recruit/GI_Read/45300910?rPageCode=SL&logpath=21&sn=6
㈜리브스메드,[연구소전자]HW 엔지니어(과장-차장),https://www.jobkorea.co.kr/Recruit/GI_Read/45299802?rPageCode=SL&logpath=21&sn=6
㈜씨제이케이,설비관련 전기제어,https://www.jobkorea.co.kr/Recruit/GI_Read/45299807?rPageCode=SL&logpath=21&sn=6
㈜코윈디에스티,[디스플레이] 설계팀 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45299581?rPageCode=SL&logpath=21&sn=6
㈜씨제이케이,기구 설계,https://www.jobkorea.co.kr/Recruit/GI_Read/45299722?rPageCode=SL&logpath=21&sn=6
㈜리브스메드,[연구소로봇]HW엔지니어(2)-회로/신입-주임,https://www.jobkorea.co.kr/Recruit/GI_Read/45300700?rPageCode=SL&logpath=21&sn=6
엔바이오니아,코스닥 상장사/기계설비 엔지니어 채용/신입가능,https://www.jobkorea.co.kr/Recruit/GI_Read/45300724?rPageCode=SL&logpath=21&sn=6
㈜시스콘로보틱스,[TM사업부] 자동창고 설계(기구설계)채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45303850?rPageCode=SL&logpath=21&sn=6
㈜선화기술단사무소,건축물 기계설비 설계 경력자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45296217?rPageCode=SL&logpath=21&sn=6
고레로보틱스㈜,건설 자율주행차량 HW 엔지니어 - 기구설계,https://www.jobkorea.co.kr/Recruit/GI_Read/45296042?rPageCode=SL&logpath=21&sn=6
고레로보틱스㈜,건설 자율주행차량 HW 엔지니어 - 전장설계,https://www.jobkorea.co.kr/Recruit/GI_Read/45296040?rPageCode=SL&logpath=21&sn=6
고레로보틱스㈜,건설 자율주행차량 SW 엔지니어 Control,https://www.jobkorea.co.kr/Recruit/GI_Read/45296035?rPageCode=SL&logpath=21&sn=6
올제텍㈜,전자장비 기구설계 기계설계 신입/경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45291253?rPageCode=SL&logpath=21&sn=6
올제텍㈜,HW 회로설계 신입 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45291050?rPageCode=SL&logpath=21&sn=6
가이아스,하드웨어/제품 개발 신입,https://www.jobkorea.co.kr/Recruit/GI_Read/45290932?rPageCode=SL&logpath=21&sn=6
㈜비에이치에스티,설계팀(자동화 설비 설계) 경력직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45289843?rPageCode=SL&logpath=21&sn=6
고레로보틱스㈜,건설 자율주행차량 SW엔지니어 Planning,https://www.jobkorea.co.kr/Recruit/GI_Read/45296037?rPageCode=SL&logpath=21&sn=6
㈜이너스,기계설계(CAD) 도면작성 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45294211?rPageCode=SL&logpath=21&sn=6
㈜대도,"[기숙사가능] 자동화/PLC프로그래머, 로봇 엔지니어 모집(신입,경력) 전기전자/자동화엔지니어",https://www.jobkorea.co.kr/Recruit/GI_Read/45145456?rPageCode=SL&logpath=21&sn=6
비솔,유지보수(본사 근무),https://www.jobkorea.co.kr/Recruit/GI_Read/45285833?rPageCode=SL&logpath=21&sn=6
비솔,유지보수(본사 근무/신입),https://www.jobkorea.co.kr/Recruit/GI_Read/45285797?rPageCode=SL&logpath=21&sn=6
비솔,[가산] 3D Technical Artist,https://www.jobkorea.co.kr/Recruit/GI_Read/45285770?rPageCode=SL&logpath=21&sn=6
㈜넷커스터마이즈,FPGA Logic/임베디드 SW 개발자 경력,https://www.jobkorea.co.kr/Recruit/GI_Read/45282986?rPageCode=SL&logpath=21&sn=6
㈜심원테크,자동차 차체 Press 및 Laser 경력자,https://www.jobkorea.co.kr/Recruit/GI_Read/45284602?rPageCode=SL&logpath=21&sn=6
㈜심원테크,자동차 차체 조립공법 경력자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45284586?rPageCode=SL&logpath=21&sn=6
㈜넷커스터마이즈,FPGA Logic/임베디드 SW 개발자 신입,https://www.jobkorea.co.kr/Recruit/GI_Read/45282991?rPageCode=SL&logpath=21&sn=6
㈜나인벨,전장설계 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45281312?rPageCode=SL&logpath=21&sn=6
㈜네비웍스,HW 전기전자 설계 개발 경력자,https://www.jobkorea.co.kr/Recruit/GI_Read/45250701?rPageCode=SL&logpath=21&sn=6
㈜나인벨,"기계설계, 반도체/자동화 장비 설계 경력",https://www.jobkorea.co.kr/Recruit/GI_Read/45281294?rPageCode=SL&logpath=21&sn=6
㈜네비웍스,HW 기구설계 경력자,https://www.jobkorea.co.kr/Recruit/GI_Read/45250717?rPageCode=SL&logpath=21&sn=6
㈜케이엔에스,[㈜케이엔에스] 3D설계 경력자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45281724?rPageCode=SL&logpath=21&sn=6
㈜한용IDC,건축설계 CAD 담당자채용(신입가능/재택가능),https://www.jobkorea.co.kr/Recruit/GI_Read/45282854?rPageCode=SL&logpath=21&sn=6
제이원티엔엠,자동화설비 설치 및 관리 경력직,https://www.jobkorea.co.kr/Recruit/GI_Read/45272876?rPageCode=SL&logpath=21&sn=6
㈜제이티,기구제조기술팀 경력직,https://www.jobkorea.co.kr/Recruit/GI_Read/45269653?rPageCode=SL&logpath=21&sn=6
엔엠시스코㈜,장비 사업부 기구설계팀 경력 채용 건,https://www.jobkorea.co.kr/Recruit/GI_Read/45271221?rPageCode=SL&logpath=21&sn=6
국림피엔텍㈜,자동차부품사출기업 생산 기술팀 팀장 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45266804?rPageCode=SL&logpath=21&sn=6
㈜휴라이트,"기계 설계, 연구개발 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45271881?rPageCode=SL&logpath=21&sn=6
㈜제이피코리아,디스플레이 및 반도체 (제조조립팀/설계관리/PLC(제어)/영업) 직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45125066?rPageCode=SL&logpath=21&sn=6
한국타프로기㈜,[부산]기술팀 신입/경력(주임-대리)채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45261348?rPageCode=SL&logpath=21&sn=6
㈜폴라리스쓰리디,"서빙로봇 기술운영, 유지보수(서울/경력)",https://www.jobkorea.co.kr/Recruit/GI_Read/45258636?rPageCode=SL&logpath=21&sn=6
(유)랍코리아(LAPP KOREA LLC.),Pannel/EV infra 엔지니어 경력직,https://www.jobkorea.co.kr/Recruit/GI_Read/45258290?rPageCode=SL&logpath=21&sn=6
㈜이엘피,FPCB(PCB) 설계 경력,https://www.jobkorea.co.kr/Recruit/GI_Read/45254236?rPageCode=SL&logpath=21&sn=6
레인보우로보틱스,모바일 로봇 연구개발직,https://www.jobkorea.co.kr/Recruit/GI_Read/45259277?rPageCode=SL&logpath=21&sn=6
㈜레이시온,레이저 기술팀 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45258014?rPageCode=SL&logpath=21&sn=6
레인보우로보틱스,로봇설계 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45259266?rPageCode=SL&logpath=21&sn=6
㈜주영메카트로닉스,[미국 앨라배마]자동차부품업체'보전/설비'영입,https://www.jobkorea.co.kr/Recruit/GI_Read/45259309?rPageCode=SL&logpath=21&sn=6
한국타프로기㈜,[서울]기술팀 신입/경력(주임-대리)채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45261333?rPageCode=SL&logpath=21&sn=6
㈜레이시온,레이저 기술팀 신입직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45258025?rPageCode=SL&logpath=21&sn=6
율린에너지,태양광 설계/대관업무 실무자 및 팀장급 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45264866?rPageCode=SL&logpath=21&sn=6
㈜유창테크,임베디드 BOARD H/W 개발 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45261823?rPageCode=SL&logpath=21&sn=6
㈜세림지엠티,도장설비/플랜트 기계설계 엔지니어 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45258609?rPageCode=SL&logpath=21&sn=6
㈜씨앤엠,생산기술 경력직 모집(모터/자동차부품),https://www.jobkorea.co.kr/Recruit/GI_Read/45255250?rPageCode=SL&logpath=21&sn=6
디앤아이테크놀러지㈜,전력전자 FW 엔지니어,https://www.jobkorea.co.kr/Recruit/GI_Read/45196144?rPageCode=SL&logpath=21&sn=6
㈜씨앤엠,자동차 모터부품 선행개발 연구 경력직,https://www.jobkorea.co.kr/Recruit/GI_Read/45255092?rPageCode=SL&logpath=21&sn=6
하이월드테크㈜,제조/전장제어 담당자 채용 [신입/경력],https://www.jobkorea.co.kr/Recruit/GI_Read/45250219?rPageCode=SL&logpath=21&sn=6
㈜아이브,기구/설계 엔지니어 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45250241?rPageCode=SL&logpath=21&sn=6
㈜동방수기,기계 설비 연구 개발 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45244752?rPageCode=SL&logpath=21&sn=6
㈜쏠리드윈텍,연구소 H/W 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45242152?rPageCode=SL&logpath=21&sn=6
주식회사 알에스 코리아,기술팀 정규직 [경력무관],https://www.jobkorea.co.kr/Recruit/GI_Read/45247601?rPageCode=SL&logpath=21&sn=6
㈜록서,[구로디지털] 다분광스펙트럼 분석기 연구원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45018978?rPageCode=SL&logpath=21&sn=6
㈜엠리무진,[창원/동탄] 차량 A/S 엔지니어 공개채용(초보자환영),https://www.jobkorea.co.kr/Recruit/GI_Read/44996099?rPageCode=SL&logpath=21&sn=6
㈜록서,[구로디지털]비데 개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45018980?rPageCode=SL&logpath=21&sn=6
㈜유진로봇,SAS사업부 글로벌PJ 기구설계(중국어가능자),https://www.jobkorea.co.kr/Recruit/GI_Read/45238586?rPageCode=SL&logpath=21&sn=6
㈜신호시스템,검사장비 전장 도면 설계 경력자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45235754?rPageCode=SL&logpath=21&sn=6
㈜비에이치에스티,"기업부설연구소 H/W, F/W개발 경력 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45231622?rPageCode=SL&logpath=21&sn=6
㈜태영에스엔티,"철구조물, 차양, 휀스 설계 경력직 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45231352?rPageCode=SL&logpath=21&sn=6
㈜씨에스,RF연구소 FPGA 개발/설계 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45234276?rPageCode=SL&logpath=21&sn=6
㈜웨이브트랙,RF 모듈 개발자 신입 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45238210?rPageCode=SL&logpath=21&sn=6
㈜유진로봇,스마트자동화시스템사업부 SW(PLC),https://www.jobkorea.co.kr/Recruit/GI_Read/45237308?rPageCode=SL&logpath=21&sn=6
㈜다인엔시스,하드웨어 엔지니어 (팀장급),https://www.jobkorea.co.kr/Recruit/GI_Read/45236248?rPageCode=SL&logpath=21&sn=6
미노언㈜,[미노언] 기계 / 기구설계 정규직,https://www.jobkorea.co.kr/Recruit/GI_Read/45231186?rPageCode=SL&logpath=21&sn=6
제일테크노,기계설계 경력 직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45232574?rPageCode=SL&logpath=21&sn=6
㈜이브이에스,"IoT사업부-배관배선,내선,현장설치,생산,AS",https://www.jobkorea.co.kr/Recruit/GI_Read/45223906?rPageCode=SL&logpath=21&sn=6
㈜애플티,반도체장비 설계엔지니어 경력자,https://www.jobkorea.co.kr/Recruit/GI_Read/45223927?rPageCode=SL&logpath=21&sn=6
㈜쏠리드윈텍,생산기술 엔지니어,https://www.jobkorea.co.kr/Recruit/GI_Read/45223050?rPageCode=SL&logpath=21&sn=6
㈜미래티이씨,기계설계 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45218691?rPageCode=SL&logpath=21&sn=6
㈜영인 플랜텍,플랜트 E3D(PDMS) 어드민,https://www.jobkorea.co.kr/Recruit/GI_Read/45215134?rPageCode=SL&logpath=21&sn=6
